stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
103216,Ogden at Boucherie (WB),WB_Ogden_NS_Boucherie,49.853031,-119.555714,KEL,Kelowna Regional Transit System,West Kelowna
103217,Ogden at Boucherie (EB),EB_Ogden_FS_Boucherie,49.852883,-119.555634,KEL,Kelowna Regional Transit System,West Kelowna
103219,Alhambra at Brentwood (NB),NB_Alhambra_FS_Brentwood,49.862007,-119.566777,KEL,Kelowna Regional Transit System,West Kelowna
102879,Richter at Wilson (SB),SB_Richter_FS_Wilson,49.891021,-119.488622,KEL,Kelowna Regional Transit System,Kelowna
102880,Richter at Fuller (NB),NB_Richter_FS_Fuller,49.890611,-119.48836,KEL,Kelowna Regional Transit System,Kelowna
102881,Pandosy at Buckland (SB),SB_Pandosy_FS_Buckland,49.881662,-119.495149,KEL,Kelowna Regional Transit System,Kelowna
102882,Leon at Richter (WB),WB_Leon_NS_Richter,49.884579,-119.486903,KEL,Kelowna Regional Transit System,Kelowna
102883,Pandosy at Buckland (NB),NB_Pandosy_NS_Buckland,49.88135,-119.494939,KEL,Kelowna Regional Transit System,Kelowna
102884,Leon at Richter (EB),EB_Leon_FS_Richter,49.884417,-119.48666,KEL,Kelowna Regional Transit System,Kelowna
102885,Richter at Clement (SB),SB_Richter_FS_Clement,49.893209,-119.488618,KEL,Kelowna Regional Transit System,Kelowna
102886,Richter at Dehart (SB),SB_Richter_NS_Dehart,49.881921,-119.488697,KEL,Kelowna Regional Transit System,Kelowna
102887,Richter at Dehart (NB),NB_Richter_FS_Dehart,49.882196,-119.48838,KEL,Kelowna Regional Transit System,Kelowna
102888,Ellis at Industrial (NB),NB_Ellis_NS_Industrial,49.895813,-119.493414,KEL,Kelowna Regional Transit System,Kelowna
102889,Bernard at Ethel (WB),WB_Bernard_FS_Ethel,49.886355,-119.483125,KEL,Kelowna Regional Transit System,Kelowna
102890,Leon at Ethel (WB),WB_Leon_FS_Ethel,49.884535,-119.483686,KEL,Kelowna Regional Transit System,Kelowna
102891,Leon at Ethel (EB),EB_Leon_NS_Ethel,49.884407,-119.483862,KEL,Kelowna Regional Transit System,Kelowna
102892,Pandosy at Sutherland (NB),NB_Pandosy_FS_Sutherland,49.879699,-119.493572,KEL,Kelowna Regional Transit System,Kelowna
102893,Bernard at Ethel (EB),EB_Bernard_FS_Ethel,49.886229,-119.482354,KEL,Kelowna Regional Transit System,Kelowna
103348,McCulloch 3280 block (SB),SB_3280_block_McCulloch,49.846408,-119.410008,KEL,Kelowna Regional Transit System,Kelowna
103349,McCulloch 3280 block (NB),NB_3280_block_McCulloch,49.84644,-119.409539,KEL,Kelowna Regional Transit System,Kelowna
103351,Boucherie at Mission Hill (NB),NB_Boucherie_FS_Mission Hill,49.840131,-119.573593,KEL,Kelowna Regional Transit System,West Kelowna
103354,Leathead at Ford (WB),WB_Leathead_NS_Ford,49.895649,-119.388095,KEL,Kelowna Regional Transit System,Kelowna
103355,Lakeshore at Keith (SB),SB_Lakeshore_FS_Keith,49.818293,-119.493994,KEL,Kelowna Regional Transit System,Kelowna
103357,Springfield at Neptune (EB),EB_Springfield_FS_Neptune,49.877662,-119.388535,KEL,Kelowna Regional Transit System,Kelowna
103359,Boucherie at Mission Hill (SB),SB_Boucherie_FS_Mission Hill,49.839745,-119.574077,KEL,Kelowna Regional Transit System,West Kelowna
103360,Fitzpatrick at Stafford (EB),EB_Fitzpatrick_FS_Stafford,49.907189,-119.391208,KEL,Kelowna Regional Transit System,Kelowna
103361,Rutland Rd S at Robson Rd E (SB),SB_Rutland Rd S_FS_Robson Rd E,49.886768,-119.387022,KEL,Kelowna Regional Transit System,Kelowna
103362,Hollywood at Sexsmith (SB),SB_Hollywood_NS_Sexsmith,49.918641,-119.398127,KEL,Kelowna Regional Transit System,Kelowna
103363,Rutland Rd S at Gray (SB),SB_Rutland Rd S_NS_Gray,49.888478,-119.38707,KEL,Kelowna Regional Transit System,Kelowna
103364,Rutland Rd S at Holbrook Rd E (SB),SB_Rutland Rd S_NS_Holbrook Rd E,49.885199,-119.387079,KEL,Kelowna Regional Transit System,Kelowna
103365,Rutland Rd N at McIntosh (SB),SB_Rutland Rd N_FS_McIntosh,49.890902,-119.387055,KEL,Kelowna Regional Transit System,Kelowna
103366,Rutland Rd S at Jupiter (SB),SB_Rutland Rd S_FS_Jupiter,49.879342,-119.387829,KEL,Kelowna Regional Transit System,Kelowna
103367,Rutland Rd S at Jupiter (NB),NB_Rutland Rd S_FS_Jupiter,49.880053,-119.387594,KEL,Kelowna Regional Transit System,Kelowna
103368,Crawford 1230 block (SB),SB_1230_block_Crawford,49.820218,-119.466927,KEL,Kelowna Regional Transit System,Kelowna
103369,Rutland Rd S at Benchview (SB),SB_Rutland Rd S_FS_Benchview,49.882905,-119.387127,KEL,Kelowna Regional Transit System,Kelowna
103370,Rutland Rd N at Mugford (SB),SB_Rutland Rd N_NS_Mugford,49.892748,-119.387035,KEL,Kelowna Regional Transit System,Kelowna
103372,Rutland Rd S at Belgo (NB),NB_Rutland Rd S_FS_Belgo,49.882131,-119.386888,KEL,Kelowna Regional Transit System,Kelowna
103373,Rutland Rd N at Mugford (NB),NB_Rutland Rd N_FS_Mugford,49.892957,-119.386799,KEL,Kelowna Regional Transit System,Kelowna
103374,Hollywood at Sexsmith (NB),NB_Hollywood_FS_Sexsmith,49.91864,-119.397522,KEL,Kelowna Regional Transit System,Kelowna
103375,Rutland Rd N at Hardie (SB),SB_Rutland Rd N_NS_Hardie,49.895118,-119.387022,KEL,Kelowna Regional Transit System,Kelowna
103376,Rutland Rd N at Briarwood (NB),NB_Rutland Rd N_FS_Briarwood,49.894327,-119.386761,KEL,Kelowna Regional Transit System,Kelowna
103377,Rutland Rd N at Leathead (SB),SB_Rutland Rd N_NS_Leathead,49.896677,-119.386964,KEL,Kelowna Regional Transit System,Kelowna
103378,Hwy 33 E at Sadler (EB),EB_Hwy 33 E_NS_Sadler,49.888907,-119.386029,KEL,Kelowna Regional Transit System,Kelowna
103379,Ross at Daimler (NB),NB_Ross_FS_Daimler,49.856235,-119.593859,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103380,Rutland Rd N at Hartman (SB),SB_Rutland Rd N_FS_Hartman,49.899456,-119.387036,KEL,Kelowna Regional Transit System,Kelowna
103381,Ross at Daimler (SB),SB_Ross_NS_Daimler,49.856218,-119.594034,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103382,Rutland Rd N at McCurdy Rd E (SB),SB_Rutland Rd N_FS_McCurdy Rd E,49.900649,-119.386993,KEL,Kelowna Regional Transit System,Kelowna
103383,Husch at Scarboro (EB),EB_Husch_FS_Scarboro,49.883602,-119.385261,KEL,Kelowna Regional Transit System,Kelowna
103384,Rutland Rd N at McCurdy Rd E (NB),NB_Rutland Rd N_FS_McCurdy Rd E,49.901504,-119.386678,KEL,Kelowna Regional Transit System,Kelowna
103385,Rutland Rd N at Sumac Rd E (SB),SB_Rutland Rd N_FS_Sumac Rd E,49.903345,-119.386936,KEL,Kelowna Regional Transit System,Kelowna
103387,Fitzpatrick at Aldon (EB),EB_Fitzpatrick_FS_Aldon,49.907184,-119.388155,KEL,Kelowna Regional Transit System,Kelowna
103388,East Boundary 3120 block (NB),NB_3120_block_East Boundary,49.848605,-119.588963,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103389,East Boundary 3130 block (SB),SB_3130_block_East Boundary,49.848559,-119.589197,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103392,Rutland Rd N at Klassen (SB),SB_Rutland Rd N_FS_Klassen,49.906881,-119.386873,KEL,Kelowna Regional Transit System,Kelowna
103393,Old Okanagan at Daimler (NB),NB_Old Okanagan_NS_Daimler,49.856035,-119.596514,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103395,Old Okanagan at Daimler (SB),SB_Old Okanagan_FS_Daimler,49.856046,-119.596787,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103396,McCurdy Rd E at Keyes (WB),WB_McCurdy Rd E_FS_Keyes,49.901229,-119.384544,KEL,Kelowna Regional Transit System,Kelowna
103399,McCulloch at June Springs (WB),WB_McCulloch_FS_June Springs,49.841037,-119.408292,KEL,Kelowna Regional Transit System,Kelowna
103401,Westridge at Crawford (SB),SB_Westridge_FS_Crawford,49.817365,-119.463839,KEL,Kelowna Regional Transit System,Kelowna
103403,East Boundary at Eagle (NB),NB_East Boundary_FS_Eagle,49.84568,-119.588918,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103405,Husch at Molnar (EB),EB_Husch_NS_Molnar,49.883596,-119.381522,KEL,Kelowna Regional Transit System,Kelowna
103406,McCulloch at June Springs (EB),EB_McCulloch_FS_June Springs,49.840756,-119.406999,KEL,Kelowna Regional Transit System,Kelowna
103407,East Boundary at Eagle (SB),SB_East Boundary_FS_Eagle,49.844882,-119.589162,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103408,Gordon at Buck (NB),NB_Gordon_NS_Buck,49.813639,-119.482891,KEL,Kelowna Regional Transit System,Kelowna
103410,Molnar at Milton (NB),NB_Molnar_FS_Milton,49.887545,-119.379682,KEL,Kelowna Regional Transit System,Kelowna
103411,Molnar at Husch (NB),NB_Molnar_FS_Husch,49.88419,-119.379628,KEL,Kelowna Regional Transit System,Kelowna
103412,Molnar at Holbrook Rd E (NB),NB_Molnar_FS_Holbrook Rd E,49.885781,-119.379692,KEL,Kelowna Regional Transit System,Kelowna
103414,Hwy 33 E at Molnar (EB),EB_Hwy 33 E_FS_Molnar,49.888942,-119.379181,KEL,Kelowna Regional Transit System,Kelowna
103416,McCurdy Rd E at Friesen (WB),WB_McCurdy Rd E_FS_Friesen,49.901637,-119.380362,KEL,Kelowna Regional Transit System,Kelowna
103417,Boucherie at Green Bay (SB),SB_Boucherie_NS_Green Bay,49.835005,-119.579299,KEL,Kelowna Regional Transit System,West Kelowna
103418,Boucherie at Green Bay (EB),EB_Boucherie_NS_Green Bay,49.834747,-119.579462,KEL,Kelowna Regional Transit System,West Kelowna
103419,McCulloch 3520 block (WB),WB_3520_block_McCulloch,49.840528,-119.40368,KEL,Kelowna Regional Transit System,Kelowna
103420,McCulloch 3530 block (EB),EB_3530_block_McCulloch,49.840325,-119.403002,KEL,Kelowna Regional Transit System,Kelowna
102894,Cawston at Ethel (WB),WB_Cawston_FS_Ethel,49.891682,-119.48331,KEL,Kelowna Regional Transit System,Kelowna
102895,Richter at Gaston (SB),SB_Richter_NS_Gaston,49.895678,-119.4886,KEL,Kelowna Regional Transit System,Kelowna
102896,Pandosy at Sutherland (SB),SB_Pandosy_FS_Sutherland,49.879037,-119.49296,KEL,Kelowna Regional Transit System,Kelowna
102897,Richter at Sutherland (NB),NB_Richter_FS_Sutherland,49.880037,-119.488366,KEL,Kelowna Regional Transit System,Kelowna
102898,Cawston at Ethel (EB),EB_Cawston_FS_Ethel,49.891553,-119.482337,KEL,Kelowna Regional Transit System,Kelowna
102899,Sutherland at Richter (EB),EB_Sutherland_FS_Richter,49.879777,-119.488126,KEL,Kelowna Regional Transit System,Kelowna
102900,Bernard at Graham (WB),WB_Bernard_FS_Graham,49.886367,-119.4802,KEL,Kelowna Regional Transit System,Kelowna
102901,Ellis at Recreation (NB),NB_Ellis_FS_Recreation,49.897991,-119.493397,KEL,Kelowna Regional Transit System,Kelowna
102902,Bernard at Graham (EB),EB_Bernard_FS_Graham,49.886269,-119.479738,KEL,Kelowna Regional Transit System,Kelowna
102903,Cawston at Graham (WB),WB_Cawston_FS_Graham,49.891673,-119.480592,KEL,Kelowna Regional Transit System,Kelowna
102905,Graham at Clement (SB),SB_Graham_FS_Clement,49.893276,-119.479999,KEL,Kelowna Regional Transit System,Kelowna
102906,Sutherland at Ethel (WB),WB_Sutherland_FS_Ethel,49.87992,-119.483106,KEL,Kelowna Regional Transit System,Kelowna
102907,Bernard at Gordon (EB),EB_Bernard_NS_Gordon,49.886238,-119.478071,KEL,Kelowna Regional Transit System,Kelowna
102908,Graham at Clement (NB),NB_Graham_NS_Clement,49.89322,-119.479762,KEL,Kelowna Regional Transit System,Kelowna
102909,Bernard at Gordon (WB),WB_Bernard_FS_Gordon,49.886402,-119.478006,KEL,Kelowna Regional Transit System,Kelowna
102910,Pandosy at Cadder (NB),NB_Pandosy_FS_Cadder,49.876727,-119.491219,KEL,Kelowna Regional Transit System,Kelowna
102911,Ellis at Roanoke (NB),NB_Ellis_NS_Roanoke,49.899573,-119.493427,KEL,Kelowna Regional Transit System,Kelowna
102912,Sutherland at Ethel (EB),EB_Sutherland_FS_Ethel,49.879755,-119.482304,KEL,Kelowna Regional Transit System,Kelowna
102913,Richter at Bay (SB),SB_Richter_FS_Bay,49.899274,-119.488595,KEL,Kelowna Regional Transit System,Kelowna
102914,Pandosy at Cadder (SB),SB_Pandosy_FS_Cadder,49.875889,-119.491346,KEL,Kelowna Regional Transit System,Kelowna
102915,Bernard at Gordon (EB),EB_Bernard_FS_Gordon,49.886217,-119.476048,KEL,Kelowna Regional Transit System,Kelowna
102916,Lawrence at Gordon (EB),EB_Lawrence_FS_Gordon,49.885182,-119.476312,KEL,Kelowna Regional Transit System,Kelowna
102917,Sutherland at Bowes (WB),WB_Sutherland_FS_Bowes,49.879904,-119.480242,KEL,Kelowna Regional Transit System,Kelowna
102918,Lawrence at Gordon (WB),WB_Lawrence_NS_Gordon,49.885341,-119.475897,KEL,Kelowna Regional Transit System,Kelowna
102919,Ellis at Okanagan (NB),NB_Ellis_FS_Okanagan,49.901052,-119.493401,KEL,Kelowna Regional Transit System,Kelowna
102920,Sutherland at Lequime (EB),EB_Sutherland_NS_Lequime,49.879763,-119.478668,KEL,Kelowna Regional Transit System,Kelowna
102921,Bernard at DAnjou (WB),WB_Bernard_FS_DAnjou,49.886388,-119.474304,KEL,Kelowna Regional Transit System,Kelowna
102922,Richter at Okanagan (SB),SB_Richter_NS_Okanagan,49.901191,-119.488584,KEL,Kelowna Regional Transit System,Kelowna
102923,Bernard at DAnjou (EB),EB_Bernard_NS_DAnjou,49.886267,-119.474125,KEL,Kelowna Regional Transit System,Kelowna
102924,Ellis at Oxford (NB),NB_Ellis_FS_Oxford,49.901867,-119.493182,KEL,Kelowna Regional Transit System,Kelowna
102925,Lawrence at Kelglen (EB),EB_Lawrence_FS_Kelglen,49.885183,-119.473185,KEL,Kelowna Regional Transit System,Kelowna
102926,Lawrence at Kelglen (WB),WB_Lawrence_NS_Kelglen,49.885296,-119.472893,KEL,Kelowna Regional Transit System,Kelowna
102927,Sutherland at Gordon (WB),WB_Sutherland_NS_Gordon,49.880284,-119.475923,KEL,Kelowna Regional Transit System,Kelowna
102928,Kelowna Hospital Exchange Bay A,Kelowna_Hospital_Exchange_Bay_A,49.873982,-119.491385,KEL,Kelowna Regional Transit System,Kelowna
102929,Springfield at Ethel (EB),EB_Springfield_FS_Ethel,49.876344,-119.480602,KEL,Kelowna Regional Transit System,Kelowna
102930,Kelowna Hospital Exchange Bay C,Kelowna_Hospital_Exchange_Bay_C,49.873416,-119.491082,KEL,Kelowna Regional Transit System,Kelowna
102931,Sutherland at Capri (EB),EB_Sutherland_NS_Capri,49.880127,-119.475248,KEL,Kelowna Regional Transit System,Kelowna
102932,Cambridge at Ellis (EB),EB_Cambridge_FS_Ellis,49.903459,-119.492404,KEL,Kelowna Regional Transit System,Kelowna
102933,Bernard at Richmond (WB),WB_Bernard_FS_Richmond,49.886368,-119.471245,KEL,Kelowna Regional Transit System,Kelowna
102934,Cambridge at Kingsway (EB),EB_Cambridge_FS_Kingsway,49.903459,-119.490635,KEL,Kelowna Regional Transit System,Kelowna
102935,Richter at Cambridge (SB),SB_Richter_FS_Cambridge,49.903032,-119.488606,KEL,Kelowna Regional Transit System,Kelowna
102936,Bernard at Richmond (EB),EB_Bernard_NS_Richmond,49.886247,-119.470995,KEL,Kelowna Regional Transit System,Kelowna
102937,Lawrence at Richmond (EB),EB_Lawrence_NS_Richmond,49.885189,-119.470718,KEL,Kelowna Regional Transit System,Kelowna
102938,Sutherland at Capri (EB),EB_Sutherland_FS_Capri,49.880125,-119.473249,KEL,Kelowna Regional Transit System,Kelowna
102939,Gordon at Springfield (SB),SB_Gordon_FS_Springfield,49.876463,-119.47727,KEL,Kelowna Regional Transit System,Kelowna
102941,Springfield at Gordon (EB),EB_Springfield_FS_Gordon,49.876736,-119.476567,KEL,Kelowna Regional Transit System,Kelowna
102942,Lawrence at Richmond (WB),WB_Lawrence_NS_Richmond,49.885334,-119.470187,KEL,Kelowna Regional Transit System,Kelowna
102944,Sutherland at Pacific (WB),WB_Sutherland_FS_Pacific,49.880251,-119.472385,KEL,Kelowna Regional Transit System,Kelowna
102945,Sutherland at Pacific (EB),EB_Sutherland_FS_Pacific,49.880121,-119.471297,KEL,Kelowna Regional Transit System,Kelowna
102948,Lawrence at Lakeview (WB),WB_Lawrence_NS_Lakeview,49.885332,-119.467437,KEL,Kelowna Regional Transit System,Kelowna
102950,Springfield at Wilkinson (WB),WB_Springfield_FS_Wilkinson,49.877065,-119.472005,KEL,Kelowna Regional Transit System,Kelowna
102951,Lawrence at Alta Vista (EB),EB_Lawrence_FS_Alta Vista,49.885204,-119.466644,KEL,Kelowna Regional Transit System,Kelowna
102952,Pandosy at Morrison (SB),SB_Pandosy_NS_Morrison,49.869339,-119.491338,KEL,Kelowna Regional Transit System,Kelowna
102953,Bernard at Highland Dr S (WB),WB_Bernard_NS_Highland Dr S,49.88635,-119.466012,KEL,Kelowna Regional Transit System,Kelowna
102954,Springfield at Wilkinson (EB),EB_Springfield_FS_Wilkinson,49.876897,-119.471058,KEL,Kelowna Regional Transit System,Kelowna
102955,Sutherland at Chandler (WB),WB_Sutherland_NS_Chandler,49.880348,-119.467611,KEL,Kelowna Regional Transit System,Kelowna
102956,Pandosy at Patterson (NB),NB_Pandosy_FS_Patterson,49.868596,-119.491149,KEL,Kelowna Regional Transit System,Kelowna
102957,Sutherland at Chandler (EB),EB_Sutherland_FS_Chandler,49.880196,-119.467664,KEL,Kelowna Regional Transit System,Kelowna
102958,Gordon at Guisachan (SB),SB_Gordon_FS_Guisachan,49.872439,-119.47614,KEL,Kelowna Regional Transit System,Kelowna
102959,Clifton at Hartwick (SB),SB_Clifton_NS_Hartwick,49.893873,-119.465905,KEL,Kelowna Regional Transit System,Kelowna
102960,Clifton at Hartwick (NB),NB_Clifton_NS_Hartwick,49.893653,-119.465703,KEL,Kelowna Regional Transit System,Kelowna
102961,Pandosy at Patterson (SB),SB_Pandosy_FS_Patterson,49.868026,-119.491332,KEL,Kelowna Regional Transit System,Kelowna
103310,Hollywood Rd S at Wayne (NB),NB_Hollywood Rd S_NS_Wayne,49.875168,-119.39818,KEL,Kelowna Regional Transit System,Kelowna
103312,Hwy 33 W at Aurora (EB),EB_Hwy 33 W_NS_Aurora,49.888928,-119.395936,KEL,Kelowna Regional Transit System,Kelowna
103313,Springfield at Monterey (EB),EB_Springfield_NS_Monterey,49.874339,-119.397573,KEL,Kelowna Regional Transit System,Kelowna
103316,Dehart at Gordon (EB),EB_Dehart_FS_Gordon,49.822957,-119.48251,KEL,Kelowna Regional Transit System,Kelowna
103317,Lakeshore at Dehart (NB),NB_Lakeshore_NS_Dehart,49.822175,-119.488896,KEL,Kelowna Regional Transit System,Kelowna
103319,Lakeshore at Dehart (SB),SB_Lakeshore_FS_Dehart,49.822535,-119.48894,KEL,Kelowna Regional Transit System,Kelowna
103321,Hwy 33 W at Dougall Rd N (WB),WB_Hwy 33 W_FS_Dougall Rd N,49.889123,-119.394283,KEL,Kelowna Regional Transit System,Kelowna
103322,Leathead at Tartan (WB),WB_Leathead_FS_Tartan,49.895409,-119.393966,KEL,Kelowna Regional Transit System,Kelowna
103323,McCulloch at Reekie (NB),NB_McCulloch_NS_Reekie,49.851977,-119.409564,KEL,Kelowna Regional Transit System,Kelowna
103324,McCulloch at Reekie (SB),SB_McCulloch_FS_Reekie,49.851663,-119.410164,KEL,Kelowna Regional Transit System,Kelowna
103325,Gordon at Dehart (SB),SB_Gordon_FS_Dehart,49.822185,-119.483285,KEL,Kelowna Regional Transit System,Kelowna
103326,Dougall Rd N at McIntosh (NB),NB_Dougall Rd N_FS_McIntosh,49.89262,-119.39269,KEL,Kelowna Regional Transit System,Kelowna
103327,Fitzpatrick at Findlay (EB),EB_Fitzpatrick_FS_Findlay,49.907197,-119.396839,KEL,Kelowna Regional Transit System,Kelowna
103328,Ross at Bartley (WB),WB_Ross_FS_Bartley,49.860203,-119.589712,KEL,Kelowna Regional Transit System,West Kelowna
103329,Ross at Bartley (EB),EB_Ross_NS_Bartley,49.86011,-119.589534,KEL,Kelowna Regional Transit System,West Kelowna
103331,Springfield at Hollywood Rd S (WB),WB_Springfield_FS_Hollywood Rd S,49.874521,-119.394093,KEL,Kelowna Regional Transit System,Kelowna
103334,Springfield at Hollywood Rd S (EB),EB_Springfield_NS_Hollywood Rd S,49.874324,-119.393808,KEL,Kelowna Regional Transit System,Kelowna
103335,Leathead at Asher Rd (EB),EB_Leathead_NS_Asher Rd,49.895279,-119.391569,KEL,Kelowna Regional Transit System,Kelowna
103337,Lakeshore at Eldorado (NB),NB_Lakeshore_FS_Eldorado,49.820534,-119.491029,KEL,Kelowna Regional Transit System,Kelowna
103340,Lakeshore at Eldorado (SB),SB_Lakeshore_NS_Eldorado,49.82055,-119.491342,KEL,Kelowna Regional Transit System,Kelowna
103342,Lakeshore at Lequime (SB),SB_Lakeshore_NS_Lequime,49.837845,-119.488029,KEL,Kelowna Regional Transit System,Kelowna
103343,Fitzpatrick at Chichester (EB),EB_Fitzpatrick_FS_Chichester,49.907193,-119.394009,KEL,Kelowna Regional Transit System,Kelowna
103344,Leathead at Pinetree (WB),WB_Leathead_FS_Pinetree,49.895405,-119.390234,KEL,Kelowna Regional Transit System,Kelowna
103346,Springfield at Neptune (WB),WB_Springfield_FS_Neptune,49.877604,-119.390462,KEL,Kelowna Regional Transit System,Kelowna
103347,Lakeshore at Keith (NB),NB_Lakeshore_FS_Keith,49.818795,-119.493094,KEL,Kelowna Regional Transit System,Kelowna
103165,Enterprise at Powick (SB),SB_Enterprise_NS_Powick,49.890351,-119.425509,KEL,Kelowna Regional Transit System,Kelowna
103166,Dilworth 960 block (SB),SB_960_block_Dilworth,49.896903,-119.426346,KEL,Kelowna Regional Transit System,Kelowna
103167,Thacker at Douglas (SB),SB_Thacker_FS_Douglas,49.855786,-119.545701,KEL,Kelowna Regional Transit System,West Kelowna
103168,Summit at Dilworth (EB),EB_Summit_NS_Dilworth,49.898639,-119.426847,KEL,Kelowna Regional Transit System,Kelowna
103169,Baron 1900 block (NB),NB_1900_block_Baron,49.883696,-119.425184,KEL,Kelowna Regional Transit System,Kelowna
103170,Summit at Dilworth (WB),WB_Summit_FS_Dilworth,49.898813,-119.426785,KEL,Kelowna Regional Transit System,Kelowna
103171,Baron at 1655 Blk (SB),SB_Baron_AT_1655 Blk,49.884416,-119.424763,KEL,Kelowna Regional Transit System,Kelowna
103172,Dilworth 970 block (NB),NB_970_block_Dilworth,49.896538,-119.425912,KEL,Kelowna Regional Transit System,Kelowna
103173,Westlake at Caledonia (NB),NB_Westlake_NS_Caledonia,49.873506,-119.562943,KEL,Kelowna Regional Transit System,West Kelowna
103174,Hwy 97 N at Banks (EB),EB_Hwy 97 N_FS_Banks,49.886849,-119.424077,KEL,Kelowna Regional Transit System,Kelowna
103176,Gordon at Steele (WB),WB_Gordon_FS_Steele,49.80586,-119.473086,KEL,Kelowna Regional Transit System,Kelowna
103177,Gordon at Frost (WB),WB_Gordon_NS_Frost,49.805314,-119.476309,KEL,Kelowna Regional Transit System,Kelowna
103178,Westlake at Rosewood (NB),NB_Westlake_FS_Rosewood,49.877699,-119.566295,KEL,Kelowna Regional Transit System,West Kelowna
103180,Hudson at Boucherie (EB),EB_Hudson_NS_Boucherie,49.862327,-119.556499,KEL,Kelowna Regional Transit System,West Kelowna
103181,Thacker at Collens Hill (NB),NB_Thacker_NS_Collens Hill,49.853827,-119.545662,KEL,Kelowna Regional Transit System,West Kelowna
103182,Thacker at Collens Hill (SB),SB_Thacker_FS_Collens Hill,49.853826,-119.545913,KEL,Kelowna Regional Transit System,West Kelowna
103183,Hudson at Boucherie (WB),WB_Hudson_FS_Boucherie,49.862488,-119.55688,KEL,Kelowna Regional Transit System,West Kelowna
103184,Baron at Spedding (WB),WB_Baron_NS_Spedding,49.886342,-119.422104,KEL,Kelowna Regional Transit System,Kelowna
103185,Lakeshore at Bluebird (SB),SB_Lakeshore_NS_Bluebird,49.840342,-119.488773,KEL,Kelowna Regional Transit System,Kelowna
103186,Baron at Spedding (EB),EB_Baron_FS_Spedding,49.886349,-119.421773,KEL,Kelowna Regional Transit System,Kelowna
103187,Gordon at Frost (SB),SB_Gordon_NS_Frost,49.803729,-119.476941,KEL,Kelowna Regional Transit System,Kelowna
103188,Lakeshore at Lexington (NB),NB_Lakeshore_FS_Lexington,49.840456,-119.488368,KEL,Kelowna Regional Transit System,Kelowna
103189,Springfield at Parkview (EB),EB_Springfield_FS_Parkview,49.880284,-119.421913,KEL,Kelowna Regional Transit System,Kelowna
103190,Springfield at Parkview (WB),WB_Springfield_NS_Parkview,49.880728,-119.421603,KEL,Kelowna Regional Transit System,Kelowna
103191,South Ridge at Frost (NB),NB_South Ridge_FS_Frost,49.803392,-119.48269,KEL,Kelowna Regional Transit System,Kelowna
103192,Hwy 33 E at Rutland Rd S (WB),WB_Hwy 33 E_FS_Rutland Rd S,49.889114,-119.387728,KEL,Kelowna Regional Transit System,Kelowna
103193,Rutland Exchange Bay A,Rutland_Exchange_Bay_A,49.890664,-119.392385,KEL,Kelowna Regional Transit System,Kelowna
103195,Thacker at Beverly (EB),EB_Thacker_FS_Beverly,49.852523,-119.547813,KEL,Kelowna Regional Transit System,West Kelowna
103491,Old Boucherie 1950 block (WB),WB_1950_block_Old Boucherie,49.827815,-119.596989,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103492,Old Boucherie 1950 block (EB),EB_1950_block_Old Boucherie,49.827697,-119.597023,KEL,Kelowna Regional Transit System,West Kelowna
103493,Shannon Lake at Shannon Way (NB),NB_Shannon Lake_NS_Shannon Way,49.849531,-119.619787,KEL,Kelowna Regional Transit System,West Kelowna
103495,Shannon Lake at Shannon Way (SB),SB_Shannon Lake_FS_Shannon Way,49.849456,-119.620198,KEL,Kelowna Regional Transit System,West Kelowna
103497,Louie at Elk (SB),SB_Louie_FS_Elk,49.840315,-119.612567,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103500,Old Boucherie at Boucherie (EB),EB_Old Boucherie_NS_Boucherie,49.827666,-119.598747,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103501,Hwy 33 E at Traut (WB),WB_Hwy 33 E_NS_Traut,49.869029,-119.362989,KEL,Kelowna Regional Transit System,Kelowna
103502,Old Okanagan at Bayview (EB),EB_Old Okanagan_NS_Bayview,49.843359,-119.617363,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103503,Old Vernon at McKenzie (SB),SB_Old Vernon_FS_McKenzie,49.919618,-119.364328,KEL,Kelowna Regional Transit System,Kelowna
103505,Old Okanagan at Bayview (WB),WB_Old Okanagan_FS_Bayview,49.843779,-119.617385,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103506,Old Vernon at McKenzie (NB),NB_Old Vernon_NS_McKenzie,49.91962,-119.364072,KEL,Kelowna Regional Transit System,Kelowna
103507,Cooper at Harvey (NB),NB_Cooper_NS_Harvey,49.879568,-119.443091,KEL,Kelowna Regional Transit System,Kelowna
103508,Carrington 3530 block (EB),EB_3530_block_Carrington,49.836792,-119.611145,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
