Longitude,Latitude
-119.475804,49.89739048
-119.475758,49.89649189
-119.475712,49.89559331
-119.475666,49.89469473
-119.47562,49.89379615
-119.475574,49.89289757
-119.475528,49.89199899
-119.475482,49.89110041
-119.475436,49.89020182
-119.47539,49.88930324
-119.475344,49.88840466
-119.475298,49.88750608
-119.475252,49.88660749
-119.475206,49.88570891
-119.47516,49.88481033
-119.475114,49.88391174
-119.475068,49.88301316
-119.475022,49.88211458
-119.474976,49.88121599
-119.47493,49.88031741
-119.474884,49.87941882
-119.474838,49.87852024
-119.474792,49.87762166
-119.474746,49.87672307
-119.4747,49.87582449
-119.474655,49.8749259
-119.474609,49.87402732
-119.474563,49.87312873
-119.474517,49.87223015
-119.474471,49.87133156
-119.474425,49.87043297
-119.474379,49.86953439
-119.474333,49.8686358
-119.474287,49.86773722
-119.474241,49.86683863
-119.474195,49.86594004
-119.474149,49.86504145
-119.474103,49.86414287
-119.474057,49.86324428
-119.474011,49.86234569
-119.473966,49.86144711
-119.47392,49.86054852
-119.473874,49.85964993
-119.473828,49.85875134
-119.473782,49.85785275
-119.473736,49.85695417
-119.47369,49.85605558
-119.473644,49.85515699
-119.473598,49.8542584
-119.473552,49.85335981
-119.473507,49.85246122
-119.473461,49.85156263
-119.473415,49.85066404
-119.473369,49.84976545
-119.473323,49.84886686
-119.473277,49.84796827
-119.473231,49.84706968
-119.473185,49.84617109
-119.473139,49.8452725
-119.473094,49.84437391
-119.473127,49.84369165
-119.47295,49.84317402
-119.473002,49.84257673
-119.472956,49.84167814
-119.47291,49.84077954
-119.472864,49.83988095
-119.472818,49.83898236
-119.472773,49.83808377
-119.472727,49.83718518
-119.472681,49.83628658
-119.472635,49.83538799
-119.472589,49.8344894
-119.472543,49.83359081
-119.472498,49.83269221
-119.472452,49.83179362
-119.472406,49.83089503
-119.47236,49.82999643
-119.472314,49.82909784
-119.472268,49.82819924
-119.472223,49.82730065
-119.472177,49.82640206
-119.472131,49.82550346
-119.472085,49.82460487
-119.472039,49.82370627
-119.471993,49.82280768
-119.471948,49.82190908
-119.471902,49.82101049
-119.471856,49.82011189
-119.47181,49.8192133
-119.471764,49.8183147
-119.471719,49.8174161
-119.471673,49.81651751
-119.471627,49.81561891
-119.471581,49.81472032
-119.471535,49.81382172
-119.47149,49.81292312
-119.471444,49.81202453
-119.471398,49.81112593
-119.471352,49.81022733
-119.471306,49.80932873
-119.471261,49.80843014
-119.471215,49.80753154
-119.471169,49.80663294
-119.471123,49.80573434
-119.471078,49.80483574
-119.471032,49.80393714
-119.470986,49.80303855
-119.47094,49.80213995
-119.470895,49.80124135
-119.470849,49.80034275
-119.470803,49.79944415
-119.470757,49.79854555
-119.470711,49.79764695
-119.470666,49.79674835
-119.47062,49.79584975
-119.470574,49.79495115
-119.470529,49.79405255
-119.470483,49.79315395
-119.470437,49.79225535
-119.470391,49.79135675
-119.470346,49.79045815
-119.4703,49.78955955
-119.470256,49.78882112
-119.475238,49.9266466
-119.475571,49.92611184
-119.475793,49.92524574
-119.475793,49.92437756
-119.475747,49.92347898
-119.475701,49.92258041
-119.475655,49.92168183
-119.475609,49.92078325
-119.475563,49.91988468
-119.475517,49.9189861
-119.475471,49.91808752
-119.475425,49.91718894
-119.475379,49.91629036
-119.475333,49.91539179
-119.475287,49.91449321
-119.475241,49.91359463
-119.475195,49.91269605
-119.475149,49.91179747
-119.475103,49.91089889
-119.475057,49.91000031
-119.475011,49.90910173
-119.474965,49.90820315
-119.474919,49.90730457
-119.474873,49.90640599
-119.474827,49.90550741
-119.474781,49.90460883
-119.474735,49.90371025
-119.474689,49.90281167
-119.474643,49.90191309
-119.474597,49.90101451
-119.474551,49.90011593
-119.474505,49.89921735
-119.474459,49.89831877
-119.474413,49.89742019
-119.474367,49.8965216
-119.474321,49.89562302
-119.474275,49.89472444
-119.474229,49.89382586
-119.474183,49.89292727
-119.474137,49.89202869
-119.474091,49.89113011
-119.474045,49.89023153
-119.473999,49.88933294
-119.473953,49.88843436
-119.473907,49.88753578
-119.473861,49.88663719
-119.473815,49.88573861
-119.473769,49.88484002
-119.473723,49.88394144
-119.473677,49.88304286
-119.473632,49.88214427
-119.473586,49.88124569
-119.47354,49.8803471
-119.473494,49.87944852
-119.473448,49.87854993
-119.473402,49.87765134
-119.473356,49.87675276
-119.47331,49.87585417
-119.473264,49.87495559
-119.473218,49.874057
-119.473172,49.87315842
-119.473126,49.87225983
-119.47308,49.87136124
-119.473035,49.87046266
-119.472989,49.86956407
-119.472943,49.86866548
-119.472897,49.86776689
-119.472851,49.86686831
-119.472805,49.86596972
-119.472759,49.86507113
-119.472713,49.86417254
-119.472667,49.86327395
-119.472621,49.86237537
-119.472576,49.86147678
-119.47253,49.86057819
-119.472484,49.8596796
-119.472438,49.85878101
-119.472392,49.85788242
-119.472346,49.85698383
-119.4723,49.85608524
-119.472254,49.85518665
-119.472208,49.85428806
-119.472163,49.85338947
-119.472117,49.85249088
-119.472071,49.85159229
-119.472025,49.8506937
-119.471979,49.84979511
-119.471933,49.84889652
-119.471887,49.84799793
-119.471842,49.84709934
-119.471796,49.84620075
-119.47175,49.84530216
-119.471723,49.84441647
-119.472058,49.84384596
-119.471577,49.84335549
-119.471612,49.84260638
-119.471567,49.84170779
-119.471521,49.84080919
-119.471475,49.8399106
-119.471429,49.83901201
-119.471383,49.83811342
-119.471337,49.83721482
-119.471292,49.83631623
-119.471246,49.83541764
-119.4712,49.83451904
-119.471154,49.83362045
-119.471108,49.83272186
-119.471062,49.83182326
-119.471017,49.83092467
-119.470971,49.83002607
-119.470925,49.82912748
-119.470879,49.82822888
-119.470833,49.82733029
-119.470788,49.82643169
-119.470742,49.8255331
-119.470696,49.8246345
-119.47065,49.82373591
-119.470604,49.82283731
-119.470559,49.82193871
-119.470513,49.82104012
-119.470467,49.82014152
-119.470421,49.81924292
-119.470376,49.81834433
-119.47033,49.81744573
-119.470284,49.81654713
-119.470238,49.81564854
-119.470192,49.81474994
-119.470147,49.81385134
-119.470101,49.81295274
-119.470055,49.81205415
-119.470009,49.81115555
-119.469964,49.81025695
-119.469918,49.80935835
-119.469872,49.80845975
-119.469826,49.80756115
-119.469781,49.80666256
-119.469735,49.80576396
-119.469689,49.80486536
-119.469643,49.80396676
-119.469598,49.80306816
-119.469552,49.80216956
-119.469506,49.80127096
-119.46946,49.80037236
-119.469415,49.79947376
-119.469369,49.79857516
-119.469323,49.79767656
-119.469278,49.79677796
-119.469232,49.79587935
-119.469186,49.79498075
-119.46914,49.79408215
-119.469095,49.79318355
-119.469049,49.79228495
-119.469003,49.79138635
-119.468958,49.79048774
-119.468912,49.78958914
-119.468867,49.7888347
-119.474264,49.92787877
-119.474385,49.92708134
-119.474494,49.92620444
-119.474448,49.92530586
-119.474401,49.92440728
-119.474355,49.9235087
-119.474309,49.92261013
-119.474263,49.92171155
-119.474217,49.92081297
-119.474171,49.91991439
-119.474125,49.91901581
-119.474079,49.91811723
-119.474033,49.91721866
-119.473987,49.91632008
-119.473941,49.9154215
-119.473895,49.91452292
-119.473849,49.91362434
-119.473803,49.91272576
-119.473757,49.91182718
-119.473711,49.9109286
-119.473665,49.91003002
-119.473619,49.90913144
-119.473573,49.90823286
-119.473527,49.90733428
-119.473481,49.9064357
-119.473435,49.90553712
-119.47339,49.90463853
-119.473344,49.90373995
-119.473298,49.90284137
-119.473252,49.90194279
-119.473206,49.90104421
-119.47316,49.90014563
-119.473114,49.89924704
-119.473068,49.89834846
-119.473022,49.89744988
-119.472976,49.8965513
-119.47293,49.89565271
-119.472884,49.89475413
-119.472838,49.89385555
-119.472792,49.89295696
-119.472746,49.89205838
-119.4727,49.8911598
-119.472654,49.89026121
-119.472608,49.88936263
-119.472562,49.88846404
-119.472516,49.88756546
-119.472471,49.88666687
-119.472425,49.88576829
-119.472379,49.8848697
-119.472333,49.88397112
-119.472287,49.88307253
-119.472241,49.88217395
-119.472195,49.88127536
-119.472149,49.88037678
-119.472103,49.87947819
-119.472057,49.8785796
-119.472011,49.87768102
-119.471965,49.87678243
-119.47192,49.87588384
-119.471874,49.87498526
-119.471828,49.87408667
-119.471782,49.87318808
-119.471736,49.8722895
-119.47169,49.87139091
-119.471644,49.87049232
-119.471598,49.86959373
-119.471552,49.86869514
-119.471507,49.86779656
-119.471461,49.86689797
-119.471415,49.86599938
-119.471369,49.86510079
-119.471323,49.8642022
-119.471277,49.86330361
-119.471231,49.86240502
-119.471185,49.86150643
-119.47114,49.86060784
-119.471094,49.85970925
-119.471048,49.85881066
-119.471002,49.85791207
-119.470956,49.85701348
-119.47091,49.85611489
-119.470864,49.8552163
-119.470819,49.85431771
-119.470773,49.85341912
-119.470727,49.85252053
-119.470681,49.85162194
-119.470635,49.85072335
-119.470589,49.84982476
-119.470544,49.84892616
-119.470498,49.84802757
-119.470452,49.84712898
-119.470406,49.84623039
-119.47036,49.84533179
-119.470449,49.84461913
-119.469948,49.84414413
-119.470259,49.84352837
-119.470223,49.84263602
-119.470177,49.84173742
-119.470131,49.84083883
-119.470085,49.83994024
-119.47004,49.83904164
-119.469994,49.83814305
-119.469948,49.83724445
-119.469902,49.83634586
-119.469856,49.83544727
-119.469811,49.83454867
-119.469765,49.83365008
-119.469719,49.83275148
-119.469673,49.83185289
-119.469627,49.83095429
-119.469582,49.83005569
-119.469536,49.8291571
-119.46949,49.8282585
-119.469444,49.82735991
-119.469399,49.82646131
-119.469353,49.82556272
-119.469307,49.82466412
-119.469261,49.82376552
-119.469216,49.82286693
-119.46917,49.82196833
-119.469124,49.82106973
-119.469078,49.82017113
-119.469032,49.81927254
-119.468987,49.81837394
-119.468941,49.81747534
-119.468895,49.81657674
-119.468849,49.81567814
-119.468804,49.81477955
-119.468758,49.81388095
-119.468712,49.81298235
-119.468667,49.81208375
-119.468621,49.81118515
-119.468575,49.81028655
-119.468529,49.80938795
-119.468484,49.80848935
-119.468438,49.80759075
-119.468392,49.80669215
-119.468346,49.80579355
-119.468301,49.80489495
-119.468255,49.80399635
-119.468209,49.80309775
-119.468164,49.80219915
-119.468118,49.80130055
-119.468072,49.80040195
-119.468026,49.79950335
-119.467981,49.79860475
-119.467935,49.79770615
-119.467889,49.79680754
-119.467844,49.79590894
-119.467798,49.79501034
-119.467752,49.79411174
-119.467707,49.79321313
-119.467661,49.79231453
-119.467615,49.79141593
-119.46757,49.79051733
-119.467524,49.78961872
-119.467479,49.78884827
-119.472714,49.92865444
-119.473176,49.92801566
-119.473148,49.92713272
-119.473102,49.92623414
-119.473056,49.92533557
-119.47301,49.92443699
-119.472964,49.92353841
-119.472918,49.92263983
-119.472872,49.92174125
-119.472826,49.92084267
-119.47278,49.91994409
-119.472734,49.91904551
-119.472688,49.91814693
-119.472642,49.91724835
-119.472596,49.91634977
-119.47255,49.91545119
-119.472504,49.91455261
-119.472458,49.91365403
-119.472412,49.91275545
-119.472366,49.91185687
-119.47232,49.91095829
-119.472274,49.91005971
-119.472228,49.90916113
-119.472182,49.90826255
-119.472136,49.90736396
-119.47209,49.90646538
-119.472044,49.9055668
-119.471998,49.90466822
-119.471952,49.90376964
-119.471906,49.90287105
-119.47186,49.90197247
-119.471814,49.90107389
-119.471769,49.9001753
-119.471723,49.89927672
-119.471677,49.89837814
-119.471631,49.89747955
-119.471585,49.89658097
-119.471539,49.89568239
-119.471493,49.8947838
-119.471447,49.89388522
-119.471401,49.89298663
-119.471355,49.89208805
-119.471309,49.89118947
-119.471263,49.89029088
-119.471217,49.8893923
-119.471172,49.88849371
-119.471126,49.88759512
-119.47108,49.88669654
-119.471034,49.88579795
-119.470988,49.88489937
-119.470942,49.88400078
-119.470896,49.88310219
-119.47085,49.88220361
-119.470804,49.88130502
-119.470758,49.88040643
-119.470713,49.87950785
-119.470667,49.87860926
-119.470621,49.87771067
-119.470575,49.87681209
-119.470529,49.8759135
-119.470483,49.87501491
-119.470437,49.87411632
-119.470391,49.87321773
-119.470346,49.87231915
-119.4703,49.87142056
-119.470254,49.87052197
-119.470208,49.86962338
-119.470162,49.86872479
-119.470116,49.8678262
-119.47007,49.86692761
-119.470025,49.86602902
-119.469979,49.86513043
-119.469933,49.86423184
-119.469887,49.86333325
-119.469841,49.86243466
-119.469795,49.86153607
-119.46975,49.86063748
-119.469704,49.85973889
-119.469658,49.8588403
-119.469612,49.85794171
-119.469566,49.85704312
-119.46952,49.85614453
-119.469475,49.85524594
-119.469429,49.85434734
-119.469383,49.85344875
-119.469337,49.85255016
-119.469291,49.85165157
-119.469246,49.85075297
-119.4692,49.84985438
-119.469154,49.84895579
-119.469108,49.8480572
-119.469062,49.8471586
-119.469017,49.84626001
-119.469039,49.84541354
-119.468397,49.84498762
-119.46948,49.84483221
-119.468846,49.84440245
-119.468879,49.84356423
-119.468833,49.84266563
-119.468788,49.84176704
-119.468742,49.84086845
-119.468696,49.83996985
-119.46865,49.83907126
-119.468604,49.83817266
-119.468559,49.83727407
-119.468513,49.83637547
-119.468467,49.83547688
-119.468421,49.83457828
-119.468376,49.83367969
-119.46833,49.83278109
-119.468284,49.83188249
-119.468238,49.8309839
-119.468193,49.8300853
-119.468147,49.8291867
-119.468101,49.82828811
-119.468055,49.82738951
-119.46801,49.82649091
-119.467964,49.82559232
-119.467918,49.82469372
-119.467872,49.82379512
-119.467827,49.82289652
-119.467781,49.82199793
-119.467735,49.82109933
-119.467689,49.82020073
-119.467644,49.81930213
-119.467598,49.81840353
-119.467552,49.81750493
-119.467506,49.81660634
-119.467461,49.81570774
-119.467415,49.81480914
-119.467369,49.81391054
-119.467324,49.81301194
-119.467278,49.81211334
-119.467232,49.81121474
-119.467186,49.81031614
-119.467141,49.80941754
-119.467095,49.80851894
-119.467049,49.80762034
-119.467004,49.80672174
-119.466958,49.80582313
-119.466912,49.80492453
-119.466867,49.80402593
-119.466821,49.80312733
-119.466775,49.80222873
-119.46673,49.80133013
-119.466684,49.80043152
-119.466638,49.79953292
-119.466592,49.79863432
-119.466547,49.79773572
-119.466501,49.79683712
-119.466455,49.79593851
-119.46641,49.79503991
-119.466364,49.79414131
-119.466318,49.7932427
-119.466273,49.7923441
-119.466227,49.7914455
-119.466182,49.79054689
-119.466136,49.78964829
-119.46609,49.78886183
-119.471388,49.93061151
-119.471581,49.92977965
-119.471822,49.92894658
-119.471802,49.92806099
-119.471756,49.92716241
-119.47171,49.92626383
-119.471664,49.92536525
-119.471618,49.92446667
-119.471572,49.9235681
-119.471526,49.92266952
-119.47148,49.92177094
-119.471434,49.92087236
-119.471388,49.91997378
-119.471342,49.9190752
-119.471296,49.91817661
-119.47125,49.91727803
-119.471204,49.91637945
-119.471158,49.91548087
-119.471112,49.91458229
-119.471066,49.91368371
-119.47102,49.91278513
-119.470974,49.91188655
-119.470928,49.91098796
-119.470882,49.91008938
-119.470837,49.9091908
-119.470791,49.90829222
-119.470745,49.90739363
-119.470699,49.90649505
-119.470653,49.90559647
-119.470607,49.90469789
-119.470561,49.9037993
-119.470515,49.90290072
-119.470469,49.90200214
-119.470423,49.90110355
-119.470377,49.90020497
-119.470331,49.89930638
-119.470286,49.8984078
-119.47024,49.89750921
-119.470194,49.89661063
-119.470148,49.89571205
-119.470102,49.89481346
-119.470056,49.89391487
-119.47001,49.89301629
-119.469964,49.8921177
-119.469918,49.89121912
-119.469872,49.89032053
-119.469827,49.88942195
-119.469781,49.88852336
-119.469735,49.88762477
-119.469689,49.88672619
-119.469643,49.8858276
-119.469597,49.88492901
-119.469551,49.88403043
-119.469505,49.88313184
-119.46946,49.88223325
-119.469414,49.88133466
-119.469368,49.88043608
-119.469322,49.87953749
-119.469276,49.8786389
-119.46923,49.87774031
-119.469184,49.87684172
-119.469139,49.87594314
-119.469093,49.87504455
-119.469047,49.87414596
-119.469001,49.87324737
-119.468955,49.87234878
-119.468909,49.87145019
-119.468864,49.8705516
-119.468818,49.86965301
-119.468772,49.86875442
-119.468726,49.86785583
-119.46868,49.86695724
-119.468634,49.86605865
-119.468589,49.86516006
-119.468543,49.86426147
-119.468497,49.86336288
-119.468451,49.86246429
-119.468405,49.86156569
-119.46836,49.8606671
-119.468314,49.85976851
-119.468268,49.85886992
-119.468222,49.85797133
-119.468176,49.85707274
-119.468131,49.85617414
-119.468085,49.85527555
-119.468039,49.85437696
-119.467993,49.85347837
-119.467947,49.85257977
-119.467902,49.85168118
-119.467856,49.85078259
-119.46781,49.84988399
-119.467764,49.8489854
-119.467718,49.8480868
-119.467673,49.84718821
-119.467632,49.84629301
-119.4679,49.84566561
-119.467429,49.84523022
-119.467535,49.84449243
-119.46749,49.84359383
-119.467444,49.84269524
-119.467398,49.84179664
-119.467352,49.84089805
-119.467307,49.83999945
-119.467261,49.83910086
-119.467215,49.83820226
-119.467169,49.83730366
-119.467124,49.83640507
-119.467078,49.83550647
-119.467032,49.83460788
-119.466986,49.83370928
-119.466941,49.83281068
-119.466895,49.83191209
-119.466849,49.83101349
-119.466803,49.83011489
-119.466758,49.82921629
-119.466712,49.8283177
-119.466666,49.8274191
-119.46662,49.8265205
-119.466575,49.8256219
-119.466529,49.8247233
-119.466483,49.8238247
-119.466438,49.82292611
-119.466392,49.82202751
-119.466346,49.82112891
-119.4663,49.82023031
-119.466255,49.81933171
-119.466209,49.81843311
-119.466163,49.81753451
-119.466118,49.81663591
-119.466072,49.81573731
-119.466026,49.81483871
-119.465981,49.81394011
-119.465935,49.81304151
-119.465889,49.81214291
-119.465844,49.81124431
-119.465798,49.81034571
-119.465752,49.80944711
-119.465707,49.8085485
-119.465661,49.8076499
-119.465615,49.8067513
-119.46557,49.8058527
-119.465524,49.8049541
-119.465478,49.80405549
-119.465433,49.80315689
-119.465387,49.80225829
-119.465341,49.80135969
-119.465296,49.80046108
-119.46525,49.79956248
-119.465204,49.79866388
-119.465159,49.79776527
-119.465113,49.79686667
-119.465067,49.79596807
-119.465022,49.79506946
-119.464976,49.79417086
-119.46493,49.79327225
-119.464885,49.79237365
-119.464839,49.79147504
-119.464793,49.79057644
-119.464748,49.78967783
-119.464702,49.78887536
-119.46999,49.93222921
-119.470275,49.93155957
-119.470544,49.93078426
-119.470502,49.92988783
-119.470456,49.92898925
-119.47041,49.92809067
-119.470364,49.92719209
-119.470318,49.92629351
-119.470272,49.92539493
-119.470226,49.92449635
-119.47018,49.92359777
-119.470134,49.92269918
-119.470088,49.9218006
-119.470042,49.92090202
-119.469996,49.92000344
-119.46995,49.91910486
-119.469904,49.91820628
-119.469858,49.9173077
-119.469812,49.91640912
-119.469767,49.91551053
-119.469721,49.91461195
-119.469675,49.91371337
-119.469629,49.91281479
-119.469583,49.9119162
-119.469537,49.91101762
-119.469491,49.91011904
-119.469445,49.90922045
-119.469399,49.90832187
-119.469353,49.90742329
-119.469307,49.9065247
-119.469262,49.90562612
-119.469216,49.90472754
-119.46917,49.90382895
-119.469124,49.90293037
-119.469078,49.90203178
-119.469032,49.9011332
-119.468986,49.90023461
-119.46894,49.89933603
-119.468894,49.89843744
-119.468849,49.89753886
-119.468803,49.89664027
-119.468757,49.89574169
-119.468711,49.8948431
-119.468665,49.89394451
-119.468619,49.89304593
-119.468573,49.89214734
-119.468527,49.89124875
-119.468482,49.89035017
-119.468436,49.88945158
-119.46839,49.88855299
-119.468344,49.88765441
-119.468298,49.88675582
-119.468252,49.88585723
-119.468206,49.88495864
-119.468161,49.88406006
-119.468115,49.88316147
-119.468069,49.88226288
-119.468023,49.88136429
-119.467977,49.8804657
-119.467931,49.87956711
-119.467886,49.87866852
-119.46784,49.87776994
-119.467794,49.87687135
-119.467748,49.87597276
-119.467702,49.87507417
-119.467657,49.87417558
-119.467611,49.87327699
-119.467565,49.8723784
-119.467519,49.87147981
-119.467473,49.87058122
-119.467427,49.86968262
-119.467382,49.86878403
-119.467336,49.86788544
-119.46729,49.86698685
-119.467244,49.86608826
-119.467198,49.86518967
-119.467153,49.86429108
-119.467107,49.86339248
-119.467061,49.86249389
-119.467015,49.8615953
-119.46697,49.86069671
-119.466924,49.85979812
-119.466878,49.85889952
-119.466832,49.85800093
-119.466786,49.85710234
-119.466741,49.85620374
-119.466695,49.85530515
-119.466649,49.85440656
-119.466603,49.85350796
-119.466558,49.85260937
-119.466512,49.85171077
-119.466466,49.85081218
-119.46642,49.84991359
-119.466375,49.84901499
-119.466329,49.8481164
-119.466283,49.8472178
-119.466383,49.84648379
-119.465936,49.84605697
-119.466188,49.84541837
-119.466146,49.84452202
-119.4661,49.84362342
-119.466054,49.84272482
-119.466009,49.84182623
-119.465963,49.84092763
-119.465917,49.84002903
-119.465871,49.83913044
-119.465826,49.83823184
-119.46578,49.83733324
-119.465734,49.83643465
-119.465688,49.83553605
-119.465643,49.83463745
-119.465597,49.83373886
-119.465551,49.83284026
-119.465506,49.83194166
-119.46546,49.83104306
-119.465414,49.83014446
-119.465369,49.82924587
-119.465323,49.82834727
-119.465277,49.82744867
-119.465231,49.82655007
-119.465186,49.82565147
-119.46514,49.82475287
-119.465094,49.82385427
-119.465049,49.82295567
-119.465003,49.82205707
-119.464957,49.82115847
-119.464912,49.82025987
-119.464866,49.81936127
-119.46482,49.81846267
-119.464775,49.81756407
-119.464729,49.81666547
-119.464683,49.81576687
-119.464638,49.81486827
-119.464592,49.81396967
-119.464546,49.81307106
-119.464501,49.81217246
-119.464455,49.81127386
-119.464409,49.81037526
-119.464364,49.80947666
-119.464318,49.80857805
-119.464272,49.80767945
-119.464227,49.80678085
-119.464181,49.80588225
-119.464135,49.80498364
-119.46409,49.80408504
-119.464044,49.80318644
-119.463998,49.80228783
-119.463953,49.80138923
-119.463907,49.80049063
-119.463862,49.79959202
-119.463816,49.79869342
-119.46377,49.79779481
-119.463725,49.79689621
-119.463679,49.7959976
-119.463633,49.795099
-119.463588,49.79420039
-119.463542,49.79330179
-119.463497,49.79240318
-119.463451,49.79150458
-119.463405,49.79060597
-119.46336,49.78970737
-119.463313,49.78888888
-119.46912,49.93244313
-119.469201,49.93171465
-119.469156,49.93081607
-119.46911,49.92991749
-119.469064,49.92901891
-119.469018,49.92812032
-119.468972,49.92722174
-119.468926,49.92632316
-119.46888,49.92542458
-119.468834,49.924526
-119.468788,49.92362742
-119.468742,49.92272884
-119.468696,49.92183026
-119.46865,49.92093167
-119.468604,49.92003309
-119.468559,49.91913451
-119.468513,49.91823593
-119.468467,49.91733734
-119.468421,49.91643876
-119.468375,49.91554018
-119.468329,49.9146416
-119.468283,49.91374301
-119.468237,49.91284443
-119.468191,49.91194585
-119.468145,49.91104726
-119.4681,49.91014868
-119.468054,49.90925009
-119.468008,49.90835151
-119.467962,49.90745292
-119.467916,49.90655434
-119.46787,49.90565576
-119.467824,49.90475717
-119.467778,49.90385859
-119.467733,49.90296
-119.467687,49.90206141
-119.467641,49.90116283
-119.467595,49.90026424
-119.467549,49.89936566
-119.467503,49.89846707
-119.467457,49.89756848
-119.467412,49.8966699
-119.467366,49.89577131
-119.46732,49.89487272
-119.467274,49.89397414
-119.467228,49.89307555
-119.467182,49.89217696
-119.467137,49.89127837
-119.467091,49.89037979
-119.467045,49.8894812
-119.466999,49.88858261
-119.466953,49.88768402
-119.466907,49.88678543
-119.466862,49.88588685
-119.466816,49.88498826
-119.46677,49.88408967
-119.466724,49.88319108
-119.466678,49.88229249
-119.466632,49.8813939
-119.466587,49.88049531
-119.466541,49.87959672
-119.466495,49.87869813
-119.466449,49.87779954
-119.466403,49.87690095
-119.466358,49.87600236
-119.466312,49.87510377
-119.466266,49.87420518
-119.46622,49.87330659
-119.466175,49.872408
-119.466129,49.87150941
-119.466083,49.87061081
-119.466037,49.86971222
-119.465991,49.86881363
-119.465946,49.86791504
-119.4659,49.86701645
-119.465854,49.86611785
-119.465808,49.86521926
-119.465763,49.86432067
-119.465717,49.86342208
-119.465671,49.86252348
-119.465625,49.86162489
-119.465579,49.8607263
-119.465534,49.8598277
-119.465488,49.85892911
-119.465442,49.85803052
-119.465396,49.85713192
-119.465351,49.85623333
-119.465305,49.85533473
-119.465259,49.85443614
-119.465213,49.85353754
-119.465168,49.85263895
-119.465122,49.85174035
-119.465076,49.85084176
-119.465031,49.84994316
-119.464985,49.84904457
-119.464939,49.84814597
-119.464939,49.84728314
-119.464235,49.84682915
-119.465374,49.84672094
-119.464782,49.84628002
-119.464802,49.84545018
-119.464756,49.84455159
-119.464711,49.84365299
-119.464665,49.84275439
-119.464619,49.8418558
-119.464573,49.8409572
-119.464528,49.8400586
-119.464482,49.83916
-119.464436,49.83826141
-119.464391,49.83736281
-119.464345,49.83646421
-119.464299,49.83556561
-119.464253,49.83466701
-119.464208,49.83376842
-119.464162,49.83286982
-119.464116,49.83197122
-119.464071,49.83107262
-119.464025,49.83017402
-119.463979,49.82927542
-119.463934,49.82837682
-119.463888,49.82747822
-119.463842,49.82657962
-119.463797,49.82568102
-119.463751,49.82478242
-119.463705,49.82388382
-119.46366,49.82298522
-119.463614,49.82208662
-119.463568,49.82118802
-119.463523,49.82028942
-119.463477,49.81939082
-119.463431,49.81849222
-119.463386,49.81759361
-119.46334,49.81669501
-119.463294,49.81579641
-119.463249,49.81489781
-119.463203,49.81399921
-119.463158,49.8131006
-119.463112,49.812202
-119.463066,49.8113034
-119.463021,49.81040479
-119.462975,49.80950619
-119.462929,49.80860759
-119.462884,49.80770899
-119.462838,49.80681038
-119.462793,49.80591178
-119.462747,49.80501317
-119.462701,49.80411457
-119.462656,49.80321597
-119.46261,49.80231736
-119.462565,49.80141876
-119.462519,49.80052015
-119.462473,49.79962155
-119.462428,49.79872294
-119.462382,49.79782434
-119.462337,49.79692573
-119.462291,49.79602712
-119.462245,49.79512852
-119.4622,49.79422991
-119.462154,49.79333131
-119.462109,49.7924327
-119.462063,49.79153409
-119.462017,49.79063549
-119.461972,49.78973688
-119.461925,49.78890238
-119.467445,49.93820605
-119.467259,49.9340781
-119.467414,49.93340063
-119.467828,49.9326214
-119.467809,49.93174429
-119.467763,49.93084571
-119.467718,49.92994713
-119.467672,49.92904855
-119.467626,49.92814997
-119.46758,49.92725138
-119.467534,49.9263528
-119.467488,49.92545422
-119.467442,49.92455564
-119.467396,49.92365706
-119.46735,49.92275847
-119.467304,49.92185989
-119.467259,49.92096131
-119.467213,49.92006273
-119.467167,49.91916414
-119.467121,49.91826556
-119.467075,49.91736698
-119.467029,49.91646839
-119.466983,49.91556981
-119.466937,49.91467122
-119.466892,49.91377264
-119.466846,49.91287405
-119.4668,49.91197547
-119.466754,49.91107689
-119.466708,49.9101783
-119.466662,49.90927972
-119.466616,49.90838113
-119.466571,49.90748254
-119.466525,49.90658396
-119.466479,49.90568537
-119.466433,49.90478679
-119.466387,49.9038882
-119.466341,49.90298962
-119.466296,49.90209103
-119.46625,49.90119244
-119.466204,49.90029386
-119.466158,49.89939527
-119.466112,49.89849668
-119.466066,49.89759809
-119.466021,49.89669951
-119.465975,49.89580092
-119.465929,49.89490233
-119.465883,49.89400374
-119.465837,49.89310515
-119.465791,49.89220657
-119.465746,49.89130798
-119.4657,49.89040939
-119.465654,49.8895108
-119.465608,49.88861221
-119.465562,49.88771362
-119.465517,49.88681503
-119.465471,49.88591644
-119.465425,49.88501785
-119.465379,49.88411926
-119.465333,49.88322067
-119.465288,49.88232208
-119.465242,49.88142349
-119.465196,49.8805249
-119.46515,49.87962631
-119.465105,49.87872772
-119.465059,49.87782913
-119.465013,49.87693054
-119.464967,49.87603195
-119.464921,49.87513336
-119.464876,49.87423476
-119.46483,49.87333617
-119.464784,49.87243758
-119.464738,49.87153899
-119.464693,49.8706404
-119.464647,49.8697418
-119.464601,49.86884321
-119.464555,49.86794462
-119.46451,49.86704602
-119.464464,49.86614743
-119.464418,49.86524884
-119.464372,49.86435024
-119.464327,49.86345165
-119.464281,49.86255306
-119.464235,49.86165446
-119.464189,49.86075587
-119.464144,49.85985727
-119.464098,49.85895868
